QUASR coil distance,$L^*_{\nabla \vec{B}}$,$L_{\vec{B} \cdot \nabla \vec{B}}$,$L_{\nabla |B|}$,$L_{\max \sigma}$,$L_{\sigma}$,$L_{fsab}$
6.248088429212872,8.494746202761268,6.1973428991041075,7.167544074810955,8.45179707075713,8.494746202761267,4.486621941531058
0.9293068884623626,1.2763226440781772,0.7627905777555989,1.6625008717465064,0.9260138319034319,1.276322644078177,0.6464272782393243
4.22207831886509,5.104716291931613,3.8294001875703776,4.247271965898241,4.7705036087910635,5.104716291931614,2.5822795588567535
3.6883233097627874,2.2100845677714167,1.6961111532704987,1.9021197886799963,2.149881974678656,2.2100845677714167,0.8774483447956826
9.43947215545326,15.894162193540131,14.937595559076515,12.700807047798273,15.406323820213366,15.894162193540131,8.967542017892665
7.916455737124909,13.199281943306088,13.752758962313978,9.914097852053654,12.027936459459974,13.199281943306088,8.178942853362319
9.22894311831587,15.259426589800965,11.62245547269438,14.754558132984288,13.471187594324348,15.259426589800965,8.369512711972703
10.082129902816641,16.43754650340472,15.66495090911872,13.175802352473184,16.10330735209618,16.43754650340472,9.225359919552773
8.167367987425193,18.787182849610577,14.54905385875361,16.040591775017642,17.676490433037312,18.787182849610573,10.483746596415939
4.281330539752534,7.183718239149203,6.8041591533643935,5.590512076750084,6.78203091721816,7.183718239149206,3.917504691301023
3.042492913395327,2.9289281942433587,2.75505451454487,3.0919058716929646,2.2216140446496024,2.9289281942433587,1.414151250076021
9.426078833983162,16.32448687588015,12.243388805484969,15.030666219636005,15.82503689766872,16.32448687588015,9.158699948362793
11.377066824138964,15.718558593117766,14.559771587305665,14.550005932972288,15.687837803801429,15.718558593117768,8.488955112694851
2.9750827593059936,4.279052227533568,3.1151308913795073,3.839699501420943,4.223358353697219,4.279052227533569,2.0287388564981748
7.317255669154348,18.535838212279735,13.001897514920124,15.646844800423064,17.509286470386545,18.535838212279735,10.469531170590253
3.7923291010605817,7.210964900664249,5.728987499680737,6.182400622154644,6.351127076510336,7.210964900664249,4.126219140947589
2.903089611719675,4.517101149351071,4.009524077805423,4.0264011409792735,4.427975828114197,4.517101149351071,2.2072407503836033
5.800795157073893,6.909069452947521,5.13605754038276,6.17035224419372,6.876831217080014,6.90906945294752,3.6403777341341317
7.101492681624603,6.93643551836052,6.99554404752156,6.115424290639947,6.6915825981341905,6.936435518360518,3.732717961647206
2.7784159839851963,2.8742104815974048,2.281146368033536,2.4476119842390545,2.6110648090239126,2.8742104815974043,1.3881180026810047
10.794455427420893,14.73388868643355,11.118206126852781,13.386401317786321,14.652261752320292,14.73388868643355,8.112352794760104
2.999996469306901,3.2883706253659177,2.0240367923671365,2.5847941866837085,2.8780495551919008,3.288370625365918,1.6438239532954013
1.67671069722752,3.2267299610610993,2.460407848259373,2.7927345782693256,3.0781273657585633,3.226729961061099,1.4857640496875621
4.485085657508129,2.9632091659493116,1.8345751794960903,3.99717625240498,2.113485458643159,2.963209165949311,1.8095217337057683
11.683672228845923,14.6881605954777,14.46293861508751,13.309939211049153,14.55197315135928,14.688160595477697,8.245339775277097
8.30568012950255,17.60935421060165,12.57330602451259,13.899395849811139,15.951778160352319,17.609354210601648,9.949994920594056
1.0074297113844999,1.556208531427641,0.9796962002003381,1.183106517586527,1.474164022984077,1.5562085314276413,0.6747092079818148
9.175799996445747,14.063068723381345,11.849421464310213,14.229918826139,13.852786944520568,14.063068723381345,7.873224667273985
5.844806798384038,5.104762178388404,2.76293437536688,5.595226960029162,3.774313398248083,5.104762178388404,2.9087997567261668
4.564136857320774,3.8372157741722064,2.4008810413342636,3.5466723523826684,2.8614295566010735,3.837215774172207,2.308880058802248
6.029985274826904,7.182032723375394,5.2546716620316465,6.329216694513687,7.108959563024426,7.1820327233753956,3.8067480864015266
0.5679344221381444,1.8753318471328442,1.1400547064734476,1.5810870929334566,1.714238772924889,1.8753318471328446,0.7432857681332421
10.330279887633582,18.866193251141002,18.036664594333597,14.460195564144806,17.720931416553313,18.866193251141,10.551901164962539
2.5064715632700647,2.843800637570676,1.9342014255743147,2.5366917622078238,2.5768641659880864,2.8438006375706766,1.3538464941888013
8.92045640823125,15.371077004958025,14.534248396122969,12.69276843986843,14.633298354545712,15.371077004958025,8.797418823838388
8.800629677537547,18.57198737467089,12.874253468679328,15.738387880027677,17.485376356313573,18.571987374670886,10.425622917921052
2.1055167057606026,2.099975274454127,1.3494302961000184,1.7623684707246559,1.8392396559125952,2.0999752744541276,0.9523726087057238
7.45204705822933,4.782773601657795,2.3526116964009214,5.295630895559002,3.4544279955694326,4.782773601657795,2.755066846795782
2.632737266817916,2.8749400437534827,2.3496414739713334,2.526510474423335,2.6173051054644794,2.874940043753483,1.371082328331514
2.247866665138956,2.962802046210117,2.11565125357689,2.493838191424719,2.4762009764193738,2.962802046210117,1.379237112891939
3.6876100891624715,4.26404558834216,3.892269985630705,3.8965260618379265,4.134712912851086,4.264045588342161,2.106546441776679
1.9982937955755,2.302992464179584,1.474276804849022,1.8643162979446875,2.0426998596265387,2.302992464179584,1.0692286481082076
5.1307629434361415,8.876835414656655,8.13731429682612,7.244887688813522,8.619598444801124,8.876835414656654,4.733743899604392
5.364307322913863,7.141830128633377,6.5133109993140605,6.201607194852152,7.075819774060196,7.141830128633377,3.774399436192108
2.7583622411594626,4.663585288461594,3.1771443349450985,4.260441834738001,4.47498711918296,4.663585288461595,2.374127905913305
13.731784908096206,16.19643391555209,14.776359918858645,14.953109212332897,16.136168803313247,16.1964339155521,8.800033125509716
11.229805898622315,14.86593377092593,10.957979893961248,13.23771715732317,14.74527877081693,14.86593377092593,8.30089690572762
8.871218280252313,16.70479177311508,12.37556311667873,14.879431033737049,16.072285517602264,16.704791773115076,9.380694027299306
6.959787522704945,19.53539822353486,19.987380846685422,14.455438757609226,17.65936024473395,19.53539822353486,10.956992987315381
2.447534149901392,4.58530806650737,3.2436452387542127,4.010829511849827,4.258823401425224,4.585308066507371,2.3727111493931097
11.295548203855125,18.89995517328174,18.74731322737858,15.738229944313906,18.297123557219088,18.899955173281736,10.485618642261898
13.312690372662665,14.892690653592869,14.682710916238397,13.295044809573994,14.624697693674864,14.892690653592869,8.122735162145679
5.537564295153931,7.174823755246495,6.552327278915208,6.312673913256967,7.1041098813131365,7.174823755246493,3.8043934930205023
3.3534830031258513,4.407925341985789,3.9473348686797847,3.8207093789626247,4.257546440227676,4.407925341985787,2.219421592690439
3.316737262685814,4.439338803768221,3.166609054907834,3.84373490751274,4.243384839678132,4.439338803768222,2.2315913640095233
4.604232377488889,6.797429027742784,5.1263867436348285,5.983593570480506,6.458746909569798,6.797429027742784,3.591378770149604
