$L_{REGCOIL}$,$L^*_{\nabla \vec{B}}$,$L_{\vec{B} \cdot \nabla \vec{B}}$,$L_{\nabla |B|}$,$L_{\max \sigma}$,$L_{\sigma}$,$L_{fsab}$
4.018547396445835,2.3753711572883014,1.4970926253524606,1.92513580942148,1.9685413816018855,2.3753711572883014,1.0899500819348102
2.6721706378471017,1.90617361371837,1.241035066452024,1.7648475213437935,1.5974619094106393,1.90617361371837,0.8795215490616611
2.9054864262944533,1.9887410512705506,1.352339681115154,1.810342545594541,1.6833582144739863,1.9887410512705501,0.8953464816750493
5.512689130659198,3.3392218762210226,2.249012691934284,2.6591690150737124,2.8613075370265983,3.339221876221023,1.6540733216757169
5.326013274759063,2.8837631246983446,1.950912385959177,2.5209390486353334,2.635352808397869,2.883763124698344,1.3763700932606602
2.0888945384726934,1.5803851610749318,1.0232233050728008,1.3335827372401354,1.4625686785805647,1.5803851610749318,0.5785784307101017
2.3301817356607524,1.682226838078342,1.1193609115800467,1.3752240462905745,1.4593843287846877,1.682226838078342,0.7058128074374086
4.116977540267666,2.4106235773651754,1.529626429956898,1.8907770753789208,2.042078562468508,2.4106235773651754,1.1772468186593394
10.993522201473677,7.222009130400335,5.310444467808395,6.3865485513286595,7.166556257006934,7.222009130400335,3.787812834012846
2.7445110552629237,2.0977821195714217,1.5292346839126454,1.761842165558948,1.835160832858769,2.0977821195714217,0.9513201143474163
2.68186600536209,1.9928499360390686,1.3102361317563442,1.824373577668666,1.711804472707808,1.9928499360390686,0.9116704689247223
5.406845411690914,3.6450774538599746,2.5003834943353143,2.9011229648357557,3.404044395730708,3.6450774538599737,1.8263748461041955
3.363474455824685,2.2100845677714167,1.6961111532704987,1.9021197886799963,2.149881974678656,2.2100845677714167,0.8774483447956826
4.079181518004607,2.4485978439857203,1.5043071780999584,1.9134695269158444,2.09493795582443,2.448597843985721,1.1810818151929237
4.116412566824287,2.4716129386030166,1.6648092711768212,1.9283513821724056,2.1261913848270155,2.471612938603016,1.195776147507964
5.630014598828781,2.815108168797245,1.859814305132045,2.394122531907246,2.1319227033400834,2.8151081687972446,1.393951296043704
5.466477794293639,3.2883706253659177,2.0240367923671365,2.5847941866837085,2.8780495551919008,3.288370625365918,1.6438239532954013
3.3428788280181525,1.8441485261897488,1.44374805081939,1.7643522533889489,1.7040437763325935,1.844148526189749,0.7513424655592181
5.4373938867636324,2.9375607386169333,2.321208080144178,2.4531198684411346,2.4545695841850512,2.937560738616934,1.3826107332695337
2.762048809714108,2.088366351025809,1.5238115010724398,1.754883394171234,1.825927365640845,2.088366351025809,0.9454449825091364
3.9689306352676517,2.2674277545861603,1.7695462205490309,1.9007381010641167,1.9339973672634927,2.2674277545861603,0.9804582699072214
